macro_nightlights_mean_shap,macro_economic_employees_shap,macro_literacy_rate_shap,macro_population_shap,macro_economic_establishments_shap,chronic_diabetes_prevalence_shap,chronic_hypertension_prevalence_shap,state_name,district_name
-1.5767633,3.051819,-1.2294569,13.161009,4.871245,-4.0937996,-0.79405725,MADHYA PRADESH,JABALPUR
0.29711193,-4.348702,1.8050449,-13.968754,-0.7311858,-3.3583357,-1.8067212,MADHYA PRADESH,NARSIMHAPUR
2.9659412,-7.0776815,-0.40718386,-21.293913,-0.8939944,-3.7232912,-1.7728764,MADHYA PRADESH,DINDORI
3.6747742,-4.302787,-0.81288934,-15.915261,0.36851588,-3.6392198,-2.026523,MADHYA PRADESH,MANDLA
6.979015,5.7896657,0.6865075,15.918713,-0.116885334,-4.445742,-0.97420365,MADHYA PRADESH,CHHINDWARA
4.32912,1.6644031,0.19803824,-5.025952,-0.8990306,-3.852887,-2.209902,MADHYA PRADESH,SEONI
5.5635037,2.913036,2.4616134,-2.0445356,0.05271908,-3.8108509,-1.8069152,MADHYA PRADESH,BALAGHAT
-0.17925465,-3.8396866,-1.6328092,-13.006314,-0.8488921,-3.6348627,-2.036421,MADHYA PRADESH,GUNA
0.045701347,-6.699917,-1.1252213,-19.93583,-0.63473976,-3.6693223,-1.9740828,MADHYA PRADESH,ASHOKNAGAR
2.926558,-4.2218623,-0.9983276,-15.556197,-0.51276916,-3.616801,-2.001584,MADHYA PRADESH,SHAHDOL
-0.44986206,-3.5868309,-0.7563704,-20.26559,-0.30417737,-3.6566823,-2.0063868,MADHYA PRADESH,ANUPPUR
0.4985626,-4.921587,-0.040583283,-14.117167,-0.81114936,-3.7722666,-2.0174332,MADHYA PRADESH,SIDHI
-2.7931118,-7.5348644,-0.70373344,-13.952003,-1.6163887,-3.6834562,-1.8511422,MADHYA PRADESH,SINGRAULI
-0.07149086,-4.097985,0.059407063,-16.37827,0.4688986,-3.6322448,-1.834129,MADHYA PRADESH,JHABUA
2.212684,-7.7448435,-0.2610252,-21.121862,-1.2243576,-3.7563972,-1.5709506,MADHYA PRADESH,ALIRAJPUR
3.420479,-3.6787956,-1.1583238,-13.142297,-0.047785025,-3.6145108,-2.0806687,MADHYA PRADESH,EAST NIMAR
2.9374661,-4.2081056,-0.390498,-20.842579,-0.50569445,-3.711768,-1.9530612,MADHYA PRADESH,BURHANPUR
5.920366,6.9741707,-0.13673918,15.314674,-2.7967908,4.648896,-4.5762415,GUJARAT,KACHCHH
8.6622,5.141735,0.48581025,43.901306,5.8362675,11.102912,-1.7984675,GUJARAT,BANAS KANTHA
4.6909113,3.6160355,1.3920996,-4.860251,-0.7435173,-6.3600464,3.6218646,GUJARAT,PATAN
-2.6027126,3.139511,0.37969196,8.396378,4.7524605,-4.353113,0.35835826,GUJARAT,MAHESANA
2.480844,3.7786193,0.21379973,13.326705,1.4898124,-4.847061,-1.9110969,GUJARAT,SABAR KANTHA
-7.5013022,5.876123,0.008121952,-4.1339836,-0.72682536,-6.75446,5.1177588,GUJARAT,GANDHINAGAR
0.37904456,13.146601,-0.14627679,82.70804,3.3826463,-7.71064,-3.304064,GUJARAT,AHMADABAD
2.3888528,2.7823362,1.4811512,1.8604331,-1.5776451,-6.3383145,2.430158,GUJARAT,SURENDRANAGAR
-4.373818,7.8214965,1.720155,24.405874,-2.298344,-4.939196,2.6681397,GUJARAT,RAJKOT
-2.9838355,2.6417303,-0.1513918,10.31262,-3.0129542,-2.9322908,-4.654758,GUJARAT,JAMNAGAR
-0.10962455,-4.0492043,1.8405505,-21.63777,-0.87608784,-5.9004045,3.3431165,GUJARAT,PORBANDAR
0.17339565,1.9819034,1.3131697,17.842941,-4.932216,-9.041499,-2.6213927,GUJARAT,JUNAGADH
2.893626,4.6375127,2.0623038,-3.5150566,-0.36642715,-2.3725107,-3.0526764,GUJARAT,AMRELI
0.314998,5.49845,1.0538498,18.097113,-3.2747,-5.7763467,-5.499492,GUJARAT,BHAVNAGAR
-5.188625,2.7637663,-0.31780845,15.853738,5.3865924,-1.3574879,6.99793,GUJARAT,ANAND
-3.9824781,2.8453443,1.4921167,10.350172,4.490875,-4.3507175,1.5140042,GUJARAT,KHEDA
0.77058893,2.9073305,-0.912296,11.448421,-1.3888946,-4.3683033,-1.162581,GUJARAT,PANCH MAHALS
3.5753348,-2.3291004,2.8054526,17.206312,0.3263095,-4.135762,0.13177326,GUJARAT,DOHAD
-0.41440722,4.5408025,1.442888,32.21658,-1.7301124,-4.526994,2.542742,GUJARAT,VADODARA
2.2331843,-6.620214,0.31078124,-24.469358,-0.9943836,3.0511358,-2.974944,GUJARAT,NARMADA
-3.7656229,5.651857,1.6989337,-4.0622754,-2.0026696,-6.9148955,1.3639122,GUJARAT,BHARUCH
0.8314366,-8.678911,-0.0036175186,-29.24488,-2.820728,8.475534,-0.13412285,GUJARAT,THE DANGS
-2.2180574,6.3199425,0.6935991,-7.4263697,0.42502558,-1.0033953,0.116286635,GUJARAT,NAVSARI
-4.0507336,5.65501,4.2929482,-0.76092815,-1.795027,-0.81781703,7.479226,GUJARAT,VALSAD
-1.4432253,9.65732,-0.656494,71.33198,2.2356868,-1.5903795,0.8646299,GUJARAT,SURAT
1.755587,-2.8271534,0.129028,-21.569637,-0.1691556,-2.710461,3.453605,GUJARAT,TAPI
2.5819695,-8.878462,-0.009273141,-25.235935,-1.4532537,-1.1521704,1.207979,DAMAN DIU,DIU
2.4032454,-1.0819128,-0.045068532,-24.976313,-1.8642637,2.296433,-0.7861137,DAMAN DIU,DAMAN
0.8043761,2.5804422,-0.42493796,-25.172546,-0.5915621,2.917636,-0.8292834,DADRA NAGAR HAVELI,DADRA NAGAR HAVELI
0.90643555,2.0070198,0.44358554,-2.8923094,-0.884658,5.603178,-0.043845527,MAHARASHTRA,NANDURBAR
1.6012231,1.7828226,-0.16830502,11.899473,-2.2494802,2.6527355,-1.0866436,MAHARASHTRA,DHULE
0.09089122,9.78194,1.9134018,42.08634,-0.6343607,8.694464,-1.5613856,MAHARASHTRA,JALGAON
1.7323914,2.0537832,-1.4663477,18.265583,-1.9116446,6.1510253,-4.7483883,MAHARASHTRA,BULDANA
-1.472073,2.7576623,-0.45055822,-0.15947722,-4.760475,4.1213164,-5.4514313,MAHARASHTRA,AKOLA
1.3694583,-4.5966663,-0.48057586,-15.005113,-1.5121037,6.6224875,-1.6836067,MAHARASHTRA,WASHIM
1.5169374,3.368523,-0.24275853,22.340357,-0.40439,9.928552,-5.075863,MAHARASHTRA,AMRAVATI
-0.046906143,3.330625,-0.5243709,-15.054986,-1.662727,4.2010283,3.1347275,MAHARASHTRA,WARDHA
-5.015564,11.228858,1.6919467,51.403187,2.642111,12.929491,-4.8521605,MAHARASHTRA,NAGPUR
1.5504795,3.235707,-0.5917266,-15.421362,-2.330242,4.0140276,-3.6596484,MAHARASHTRA,BHANDARA
4.7103043,3.2105165,0.015918039,-15.099793,-1.4507449,6.764342,-3.5174365,MAHARASHTRA,GONDIYA
3.5620673,1.4158978,1.4169993,-16.262123,-1.1024438,7.500475,-3.4281218,MAHARASHTRA,GADCHIROLI
2.4811246,2.6374323,0.66095906,11.123225,-3.1904747,6.114954,-3.6792524,MAHARASHTRA,CHANDRAPUR
2.0261269,0.34020546,-0.8404156,21.621868,3.2191503,8.478489,-4.706696,MAHARASHTRA,YAVATMAL
-0.7220461,2.4351451,-0.053689443,36.432667,-1.7827601,13.64956,-5.5983453,MAHARASHTRA,NANDED
1.2159724,-4.60634,0.84336364,-14.438014,-2.1398387,4.3520246,-3.6918216,MAHARASHTRA,HINGOLI
0.74048555,1.8362023,-0.060201094,2.2693439,-2.7709668,2.2814176,-2.5240467,MAHARASHTRA,PARBHANI
1.1463046,1.7731575,-0.038384926,-0.3525518,0.21023218,4.221167,-0.965176,MAHARASHTRA,JALNA
-4.124039,7.8214726,1.5839816,31.60496,-0.7654316,10.053797,-4.087438,MAHARASHTRA,AURANGABAD
-4.752315,13.911774,-1.6418811,84.343185,5.7396684,24.304739,2.3900065,MAHARASHTRA,NASHIK
0.6421349,7.500293,-0.34775403,95.64489,8.190865,0.7811646,-2.3699799,MAHARASHTRA,THANE
-10.587286,0.25997978,-3.6249254,76.28618,7.4005404,-7.498427,-2.4967964,MAHARASHTRA,MUMBAI SUBURBAN
-5.6481833,5.4818573,-4.0625176,16.852503,-4.4868245,-10.741834,-2.9583635,MAHARASHTRA,MUMBAI
-0.51875347,7.4919972,-3.3614588,22.823227,-2.1738374,2.201045,7.055618,MAHARASHTRA,RAIGARH
3.5681252,16.975426,4.262979,110.53726,14.575309,11.284925,4.067864,MAHARASHTRA,PUNE
-5.3070083,9.01133,1.3154888,51.974457,0.48090822,13.075106,1.9089429,MAHARASHTRA,AHMADNAGAR
-0.07055994,2.436085,1.4509722,19.41472,-2.4567118,8.365834,-2.2356176,MAHARASHTRA,BID
0.45007926,2.7309809,0.8689204,12.608612,-2.0492816,8.696749,-5.5658317,MAHARASHTRA,LATUR
1.1198958,4.7706704,2.713948,-5.0799503,3.6386256,4.196613,-1.7892756,MAHARASHTRA,OSMANABAD
-4.5427523,7.4672103,1.5779226,44.192566,-1.1968584,14.479995,-2.9071662,MAHARASHTRA,SOLAPUR
-0.08072811,6.4512267,-1.0280457,23.098955,-3.53553,3.4323928,6.7300467,MAHARASHTRA,SATARA
5.052413,6.216636,-1.2085257,-0.19326621,5.5491133,-1.3132552,15.891755,MAHARASHTRA,RATNAGIRI
4.1911383,3.5693574,-1.0732067,-22.237608,-1.614599,-2.5275736,8.171342,MAHARASHTRA,SINDHUDURG
1.2179202,8.508603,-2.222989,26.726868,2.2957065,-2.3728888,17.383003,MAHARASHTRA,KOLHAPUR
0.020784773,3.1701553,-2.1201286,22.109545,-2.507564,-3.24298,21.663837,MAHARASHTRA,SANGLI
3.4709496,2.5238664,-0.53737104,19.03413,-2.677459,-6.021925,-1.842902,ANDHRA PRADESH,ADILABAD
-3.0344088,7.35936,-0.95052445,16.418089,-1.3262177,-5.7524347,-1.5170479,ANDHRA PRADESH,NIZAMABAD
-4.2596455,7.068072,-0.7744505,25.750456,-0.2855189,-6.7028847,-1.5053973,ANDHRA PRADESH,KARIMNAGAR
-1.6260198,4.816567,-0.82244354,19.917885,-2.8209953,-6.642846,-1.6087265,ANDHRA PRADESH,MEDAK
3.77468,2.0531087,-1.6275555,22.566435,8.872337,-5.2502704,-0.65713966,ANDHRA PRADESH,HYDERABAD
-2.1506863,10.730303,0.19620529,47.42511,2.8636339,-6.930441,-0.83661085,ANDHRA PRADESH,RANGAREDDY
-1.0583575,5.857509,-1.0134587,24.33211,-1.430586,-6.21261,-1.1149783,ANDHRA PRADESH,MAHBUBNAGAR
-3.7115674,4.5431314,-1.5466446,31.732473,0.55319613,-6.8757644,-1.3683538,ANDHRA PRADESH,NALGONDA
-0.24605502,5.263093,-0.87295467,30.989714,-1.9578507,-6.5947313,-1.4054434,ANDHRA PRADESH,WARANGAL
4.932471,4.873885,-1.7718529,19.063404,-3.3572328,-6.0464454,-1.8466963,ANDHRA PRADESH,KHAMMAM
1.3834816,4.9065146,-1.7357091,18.411207,-4.1316686,-6.954421,-2.6395328,ANDHRA PRADESH,SRIKAKULAM
4.95565,4.775547,-3.5231676,10.292629,-4.303358,-5.3504896,-1.8182633,ANDHRA PRADESH,VIZIANAGARAM
-3.8403053,8.620765,-2.4014127,37.692543,-1.8351171,-6.1943426,-1.34185,ANDHRA PRADESH,VISAKHAPATNAM
-3.6400595,2.1187825,0.41021654,35.021214,6.5076027,0.6819492,18.968794,ANDHRA PRADESH,EAST GODAVARI
-0.93829596,3.7090626,1.7392788,24.04484,0.94252485,-6.158446,-1.3682976,ANDHRA PRADESH,WEST GODAVARI
-5.6707582,6.8600936,0.22416899,43.72606,-4.087285,-6.2036905,-1.3321321,ANDHRA PRADESH,KRISHNA
-4.714189,6.554691,-0.6510454,35.80013,2.6120431,0.25253958,6.751892,ANDHRA PRADESH,GUNTUR
5.1272154,2.263263,-2.2404096,32.008297,-0.60841733,-6.9376507,-1.6081878,ANDHRA PRADESH,PRAKASAM
0.47519386,4.8308244,0.4590262,19.319767,-3.082936,-5.703862,-1.8356731,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE
5.3912625,7.467008,-0.8298872,19.65711,-0.1565495,-6.004543,-1.9141902,ANDHRA PRADESH,YSR KADAPA
4.344512,1.1755637,-1.0970855,26.65514,-1.151933,-8.179731,18.848135,ANDHRA PRADESH,KURNOOL
4.3563557,3.4142027,-1.932293,30.75476,-0.68133247,-5.500613,-1.1390392,ANDHRA PRADESH,ANANTAPUR
-1.5737914,7.6442547,-1.6021129,30.739447,1.7152822,-5.9058337,0.037047364,ANDHRA PRADESH,CHITTOOR
-3.514786,8.727186,-0.868657,45.648586,1.1877042,8.965451,-2.9953215,KARNATAKA,BELGAUM
0.68849236,4.530238,-0.51232415,0.90386945,2.0210233,4.131697,-4.7071824,KARNATAKA,BAGALKOT
1.8633165,1.95823,-0.5613306,12.0617485,-2.9457934,3.6012309,-3.6779559,KARNATAKA,BIJAPUR
0.72372997,3.5366983,0.38322306,-1.6719668,-1.0880724,7.3102617,-1.2568365,KARNATAKA,BIDAR
0.82879,3.179183,-0.37976986,0.76038146,-2.3858786,8.789735,-4.3097963,KARNATAKA,RAICHUR
1.0772291,1.1202664,-0.4755852,-3.9189703,-1.9048393,3.8937054,-2.8228652,KARNATAKA,KOPPAL
1.0489154,1.8585807,1.4473326,-16.183498,-1.2420402,1.6020486,-0.61850846,KARNATAKA,GADAG
-3.426048,3.952348,-1.4764633,0.5278338,0.80796427,4.1162415,-1.8626047,KARNATAKA,DHARWAD
5.997699,5.478847,1.2532812,-4.558843,-1.0200514,3.5184,-0.79300964,KARNATAKA,UTTARA KANNADA
1.2163603,3.5868204,4.624371,-1.4239796,-0.37537667,3.3304942,-0.3753172,KARNATAKA,HAVERI
-3.7652729,3.7887087,-0.15530631,12.359086,-0.9977638,7.978647,-3.8119025,KARNATAKA,BELLARY
1.6004053,4.1972914,5.8118777,3.528868,-0.5015947,-0.20332853,27.312757,KARNATAKA,CHITRADURGA
1.1980271,3.629754,3.643621,6.352333,-0.79917485,-1.8763695,10.38153,KARNATAKA,DAVANAGERE
6.047643,6.3707576,2.9189441,7.5859666,6.6865864,-0.251058,15.536254,KARNATAKA,SHIMOGA
4.1731215,5.2434134,-1.9110273,-13.587986,5.306509,-2.2381012,19.72985,KARNATAKA,UDUPI
4.6380835,7.80663,2.4637465,-11.613142,1.3689314,0.13517427,22.392498,KARNATAKA,CHIKMAGALUR
-0.21916021,10.0547285,10.22872,23.76356,0.8461539,-4.5595427,32.683468,KARNATAKA,TUMKUR
-0.2649979,3.1679304,3.6596625,90.49723,13.908584,-6.038251,11.906167,KARNATAKA,BANGALORE
-1.058087,5.5889797,6.0258565,11.853536,6.9535704,-2.0436852,35.153934,KARNATAKA,MANDYA
4.1390553,6.3780856,8.411648,12.961135,7.6060185,-2.0540287,32.77162,KARNATAKA,HASSAN
-0.1695477,3.5495286,-1.5104867,16.074348,-0.88735414,-2.787567,19.208252,KARNATAKA,DAKSHINA KANNADA
2.4523606,-6.997014,-0.97310257,-27.876217,-1.6117543,-4.2326994,13.610356,KARNATAKA,KODAGU
-2.383797,4.5773497,1.5333539,23.30547,-2.3677697,5.9007277,3.5909686,KARNATAKA,MYSORE
1.788693,1.8187108,2.9293993,-16.766365,-0.7737485,-0.39542866,19.236656,KARNATAKA,CHAMARAJANAGAR
2.5577164,1.5856451,-0.6709617,18.323496,-2.8526058,4.7444715,-3.461379,KARNATAKA,GULBARGA
0.4754876,-3.7691221,1.2421198,-14.637706,-1.848794,5.3466187,-3.5371287,KARNATAKA,YADGIR
-0.97216666,4.726734,2.160841,-3.6472921,-0.6565047,4.8553057,-1.1690961,KARNATAKA,KOLAR
-1.9915451,3.4165492,2.6814246,-11.012348,-0.43962455,1.7699903,11.052463,KARNATAKA,CHIKKABALLAPURA
-4.141591,4.7650642,2.0917416,-15.292383,-0.8763234,0.88879573,15.495289,KARNATAKA,BANGALORE RURAL
-1.5772967,3.9425695,4.5446987,-12.408624,-0.9307028,-5.2474,24.631239,KARNATAKA,RAMANAGARA
-5.039394,4.6920376,-6.6765103,-22.346214,-1.9802002,-4.4483237,3.651153,GOA,NORTH GOA
-5.233972,3.2983124,0.14483044,-21.931318,-1.1558154,-4.3107424,0.07632042,GOA,SOUTH GOA
2.4078097,-7.709492,-4.1009455,-32.21857,-3.2196875,2.7562377,14.562411,LAKSHADWEEP,LAKSHADWEEP
4.8881598,5.1334615,1.7809579,-13.468456,-1.3367676,-3.607437,-1.7248304,KERALA,KASARAGOD
6.579229,4.569668,-3.2522101,21.675896,-0.34882942,6.6574135,14.876578,KERALA,KANNUR
5.197555,4.1481338,-1.0700582,-23.804296,-3.4893365,-5.368809,7.201249,KERALA,WAYANAD
6.021938,3.129004,-3.3136375,28.155323,-2.1065469,0.6874681,16.33681,KERALA,KOZHIKODE
7.9079275,9.297457,4.6765466,36.91258,2.7599247,-5.2523804,3.866957,KERALA,MALAPPURAM
3.8955662,5.106963,-0.23085357,23.381649,-0.56775606,5.390409,13.372814,KERALA,PALAKKAD
-2.4918938,8.558163,-3.6114967,32.507164,3.9205167,3.0481555,14.399466,KERALA,THRISSUR
-1.3949239,13.42618,-2.9001958,34.347084,7.016479,3.8796291,14.548011,KERALA,ERNAKULAM
5.4358644,4.883901,-4.2320046,-14.548752,-0.30119386,2.5852842,12.066336,KERALA,IDUKKI
2.0529525,6.222479,-3.6489277,4.916685,-1.6246997,6.957393,14.534725,KERALA,KOTTAYAM
-3.2657275,5.937727,-5.0028367,16.416811,-0.871973,6.2734175,14.842,KERALA,ALAPPUZHA
5.259931,4.854629,-4.218282,-13.581031,1.0638229,5.916816,9.299929,KERALA,PATHANAMTHITTA
-2.425949,3.5094268,-4.998969,21.753197,-0.94251996,5.3013916,14.785147,KERALA,KOLLAM
-0.65892595,12.125305,-3.272896,32.85457,1.5698158,3.4986207,20.889767,KERALA,THIRUVANANTHAPURAM
-4.7088957,5.539299,-0.7127338,22.527939,-0.112234525,0.5210642,-1.010523,TAMIL NADU,THIRUVALLUR
1.9506915,17.624174,0.88941157,49.380333,14.521123,2.2863007,-0.23269947,TAMIL NADU,CHENNAI
-8.757176,-0.1937997,-2.248743,19.990639,-2.442282,-1.2046821,-1.7573097,TAMIL NADU,KANCHEEPURAM
-5.043713,2.4012513,-2.4940507,20.125427,-2.4084072,0.7402489,-2.0177186,TAMIL NADU,VELLORE
1.3192888,3.080059,2.646641,17.960224,0.91367984,7.0202503,-0.5988151,TAMIL NADU,TIRUVANNAMALAI
-3.1444547,9.150449,-0.67810893,28.067093,0.7854183,2.8667953,-1.8338363,TAMIL NADU,VILUPPURAM
-0.6718874,5.524179,2.2702737,31.348618,2.281473,2.5910308,-1.2617252,TAMIL NADU,SALEM
-4.2728896,8.146995,3.611797,-3.8665223,-0.09147724,6.567997,-2.056992,TAMIL NADU,NAMAKKAL
0.47665825,6.722237,2.324124,12.880761,0.2878016,6.596805,-1.3022494,TAMIL NADU,ERODE
4.425525,-2.6103196,1.0667933,-20.591698,-1.2923987,6.087087,-1.3720508,TAMIL NADU,THE NILGIRIS
3.6062784,4.8406243,3.2783012,13.379872,-2.4139469,7.1826944,-1.1571002,TAMIL NADU,DINDIGUL
-2.733545,2.8750913,2.4848614,-13.782051,-1.4330857,5.371942,-1.7999762,TAMIL NADU,KARUR
-3.2231333,10.540063,-0.0012270231,20.164265,-1.7958641,5.1558385,-0.87804383,TAMIL NADU,TIRUCHIRAPPALLI
-0.14054985,-3.8607197,1.7941004,-25.353605,-1.3073354,4.5590158,-1.7279296,TAMIL NADU,PERAMBALUR
-3.0431857,-3.0980215,0.84761024,-19.080013,-1.0224426,5.6065073,-2.0095074,TAMIL NADU,ARIYALUR
-2.0165913,2.4718904,1.3317827,19.76218,-1.436979,5.343681,-1.0211718,TAMIL NADU,CUDDALORE
-4.6151576,2.586345,-0.6623775,-2.8880472,-1.81047,4.68024,-1.3704371,TAMIL NADU,NAGAPATTINAM
-2.6713157,1.4176586,0.4654781,-11.8053665,-1.1678303,5.361926,-1.4240845,TAMIL NADU,THIRUVARUR
-3.1469007,7.0625305,0.09749968,13.380963,-1.8196319,6.668577,-0.5705569,TAMIL NADU,THANJAVUR
2.0466332,4.689083,4.1329193,-0.7254039,-0.7077703,6.241512,-1.2161627,TAMIL NADU,PUDUKKOTTAI
3.3920357,3.3274448,2.0709517,-4.534011,-0.6512692,5.616643,-1.8146938,TAMIL NADU,SIVAGANGA
-4.72477,7.786669,-0.37256148,22.489212,0.589831,4.521794,-1.0448544,TAMIL NADU,MADURAI
4.111959,4.435496,1.944387,-13.753917,-3.280826,5.825718,-1.5255963,TAMIL NADU,THENI
0.74203616,8.476799,0.9646267,1.8278497,-0.4992134,6.4630575,-1.4870944,TAMIL NADU,VIRUDHUNAGAR
3.3899403,3.2475326,1.2122636,-4.2272143,-0.8051076,5.558737,-1.6270025,TAMIL NADU,RAMANATHAPURAM
-3.2113347,9.148791,0.8205062,1.1002542,0.08586921,6.4425316,-1.4152049,TAMIL NADU,THOOTHUKKUDI
-3.813898,3.0336072,-0.6372424,21.357069,-6.3275833,4.3976564,-0.92019796,TAMIL NADU,TIRUNELVELI
-3.4792747,6.373342,-4.14194,0.9646261,0.014785056,6.620864,-1.4382337,TAMIL NADU,KANNIYAKUMARI
1.6445035,3.328648,-0.16959263,-3.8446538,-1.2730386,5.6450663,-2.225087,TAMIL NADU,DHARMAPURI
-3.1181016,4.0092754,0.28497392,2.2125773,0.70673484,6.1092415,-1.7095942,TAMIL NADU,KRISHNAGIRI
-1.6320702,11.447401,1.2929934,29.832066,3.3420181,1.7393111,-1.2407091,TAMIL NADU,COIMBATORE
-4.9222374,4.9546514,-1.9361581,16.206385,-0.15150057,5.483025,-1.5536532,TAMIL NADU,TIRUPPUR
-5.451744,-9.517706,-1.9818496,-30.232107,-2.5420513,0.20276748,-0.07494794,PUDUCHERRY,YANAM
-3.3577573,5.655903,0.47600958,-17.90201,-1.0861691,2.3056128,1.7748399,PUDUCHERRY,PUDUCHERRY
-5.374234,-9.918296,-4.5944595,-30.415121,-3.0527465,0.98423725,-0.20113797,PUDUCHERRY,MAHE
-6.1008725,-4.3047237,-0.1632844,-29.414017,-2.555709,0.59126186,0.08754759,PUDUCHERRY,KARAIKAL
2.4571319,-10.988663,6.76271,-34.743885,-2.4055202,-0.38617963,7.4199595,ANDAMAN NICOBAR ISLANDS,NICOBARS
2.0700808,-8.288907,-1.2188736,-32.55645,-2.4575174,-1.5215331,13.403187,ANDAMAN NICOBAR ISLANDS,NORTH MIDDLE ANDAMAN
3.1560276,-3.8822756,1.735189,-27.779137,-1.1166295,-5.546916,-0.83451086,ANDAMAN NICOBAR ISLANDS,SOUTH ANDAMAN
